flights,departure_lat,departure_lng,arrival_lat,arrival_lng,year,node_dc,urban_group
258,39.495789,109.867412,38.322769,106.393303,2017,0.165517,none
258,34.82166,102.622647,29.29777,90.911942,2017,0.027586,none
258,30.799679,108.426949,30.57852,103.946999,2017,0.114943,none
258,34.438157,108.764819,34.82166,102.622647,2017,0.770115,none
257,30.57852,103.946999,30.799679,108.426949,2017,0.721839,none
257,38.322769,106.393303,39.794299,106.805038,2017,0.331034,none
257,25.101944,102.929169,26.338661,111.610046,2017,0.641379,none
257,26.338661,111.610046,25.101944,102.929169,2017,0.050575,none
257,34.571659,118.873596,38.274376,114.694427,2017,0.14023,none
257,37.746891,112.628403,39.495789,109.867412,2017,0.328736,none
257,30.799679,108.426949,31.14337,121.805199,2017,0.114943,none
256,39.495789,109.867412,37.746891,112.628403,2017,0.165517,none
256,19.934851,110.4589,26.25699,105.8774,2017,0.526437,none
256,38.274376,114.694427,34.571659,118.873596,2017,0.337931,bth
256,18.302891,109.412201,41.639839,123.483398,2017,0.335632,none
256,39.794299,106.805038,40.55999,109.996902,2017,0.045977,none
255,21.53944,109.2938,26.538521,106.800697,2017,0.151724,none
255,34.82166,102.622647,34.438157,108.764819,2017,0.027586,none
255,26.538521,106.800697,21.53944,109.2938,2017,0.471264,none
255,29.29777,90.911942,34.82166,102.622647,2017,0.11954,none
254,40.55999,109.996902,39.794299,106.805038,2017,0.181609,none
254,31.14337,121.805199,30.799679,108.426949,2017,0.772414,yrd
254,39.794299,106.805038,38.322769,106.393303,2017,0.045977,none
253,40.084152,116.592735,27.698972,118.004959,2017,0.887356,bth
253,40.084152,116.592735,37.573264,105.158118,2017,0.887356,bth
253,27.91222,120.851898,30.556473,111.479942,2017,0.324138,none
253,30.799679,108.426949,45.623402,126.250298,2017,0.114943,none
253,30.556473,111.479942,27.91222,120.851898,2017,0.181609,none
253,43.957321,81.33329,39.541251,76.024599,2017,0.073563,none
252,29.5175,108.82917,25.101944,102.929169,2017,0.050575,none
252,25.101944,102.929169,29.5175,108.82917,2017,0.641379,none
252,27.698972,118.004959,40.084152,116.592735,2017,0.068966,none
252,37.573264,105.158118,40.084152,116.592735,2017,0.022989,none
251,39.541251,76.024599,43.957321,81.33329,2017,0.064368,none
251,29.29777,90.911942,29.301565,94.336061,2017,0.11954,none
250,29.301565,94.336061,29.29777,90.911942,2017,0.041379,none
249,28.196667,113.220833,35.29364,116.353255,2017,0.510345,none
249,38.274376,114.694427,30.556473,111.479942,2017,0.337931,bth
249,18.302891,109.412201,30.556473,111.479942,2017,0.335632,none
249,30.556473,111.479942,38.274376,114.694427,2017,0.181609,none
249,30.556473,111.479942,18.302891,109.412201,2017,0.181609,none
248,35.29364,116.353255,28.196667,113.220833,2017,0.137931,none
248,40.084152,116.592735,27.983669,102.186692,2017,0.887356,bth
248,41.639839,123.483398,18.302891,109.412201,2017,0.445977,none
248,27.983669,102.186692,40.084152,116.592735,2017,0.062069,none
247,21.53944,109.2938,30.783751,114.208099,2017,0.151724,none
247,28.196667,113.220833,38.274376,114.694427,2017,0.510345,none
247,40.084152,116.592735,32.591667,110.907776,2017,0.887356,bth
247,32.591667,110.907776,40.084152,116.592735,2017,0.144828,none
247,30.783751,114.208099,21.53944,109.2938,2017,0.425287,none
247,27.807451,107.250743,22.608259,108.172401,2017,0.172414,none
246,38.274376,114.694427,28.196667,113.220833,2017,0.337931,bth
246,21.214439,110.358299,31.196099,121.339766,2017,0.154023,none
245,36.247454,113.131759,39.124352,117.3461,2017,0.082759,none
245,22.608259,108.172401,27.807451,107.250743,2017,0.4,none
245,39.124352,117.3461,36.247454,113.131759,2017,0.572414,bth
243,30.57852,103.946999,32.072922,120.975601,2017,0.721839,none
243,32.072922,120.975601,30.57852,103.946999,2017,0.172414,yrd
243,39.124352,117.3461,43.55666,122.199699,2017,0.572414,bth
242,40.084152,116.592735,40.927157,107.744545,2017,0.887356,bth
242,40.927157,107.744545,40.084152,116.592735,2017,0.041379,none
242,43.55666,122.199699,39.124352,117.3461,2017,0.078161,none
242,34.438157,108.764819,30.738176,117.690942,2017,0.770115,none
242,34.438157,108.764819,39.541251,76.024599,2017,0.770115,none
241,40.853503,111.826381,26.538521,106.800697,2017,0.337931,none
241,38.322769,106.393303,31.986345,116.970474,2017,0.331034,none
241,46.845709,130.470506,38.96566,121.538597,2017,0.048276,none
241,30.738176,117.690942,34.438157,108.764819,2017,0.045977,yrd
241,26.538521,106.800697,40.853503,111.826381,2017,0.471264,none
240,26.25699,105.8774,19.934851,110.4589,2017,0.055172,none
240,19.934851,110.4589,34.571659,118.873596,2017,0.526437,none
240,31.986345,116.970474,38.322769,106.393303,2017,0.28046,yrd
239,38.96566,121.538597,46.845709,130.470506,2017,0.441379,none
239,40.853503,111.826381,47.869621,122.768601,2017,0.337931,none
239,38.322769,106.393303,36.266102,120.374397,2017,0.331034,none
239,34.571659,118.873596,19.934851,110.4589,2017,0.14023,none
239,23.5525,116.505836,18.302891,109.412201,2017,0.245977,none
239,18.302891,109.412201,23.5525,116.505836,2017,0.335632,none
237,36.266102,120.374397,38.322769,106.393303,2017,0.445977,none
236,31.742041,118.862,27.882209,109.3144,2017,0.43908,yrd
236,52.918043,122.432117,45.623402,126.250298,2017,0.013793,none
236,36.857208,117.215897,35.402879,119.331808,2017,0.390805,none
236,27.91222,120.851898,32.072922,120.975601,2017,0.324138,none
236,32.839466,97.037788,29.29777,90.911942,2017,0.013793,none
235,30.2295,120.434402,35.116669,111.039719,2017,0.602299,yrd
235,29.29777,90.911942,32.839466,97.037788,2017,0.11954,none
235,47.869621,122.768601,49.209334,119.830223,2017,0.018391,none
235,35.402879,119.331808,36.857208,117.215897,2017,0.078161,none
235,27.882209,109.3144,31.742041,118.862,2017,0.126437,none
235,41.127163,113.117591,38.322769,106.393303,2017,0.064368,none
235,21.214439,110.358299,30.783751,114.208099,2017,0.154023,none
234,35.29364,116.353255,38.96566,121.538597,2017,0.137931,none
234,32.072922,120.975601,27.91222,120.851898,2017,0.172414,yrd
234,38.274376,114.694427,32.072922,120.975601,2017,0.337931,bth
234,43.907101,87.474243,35.116669,111.039719,2017,0.337931,none
234,30.783751,114.208099,21.214439,110.358299,2017,0.425287,none
233,24.204142,109.398889,27.91222,120.851898,2017,0.085057,none
233,32.072922,120.975601,38.274376,114.694427,2017,0.172414,yrd
233,47.869621,122.768601,40.853503,111.826381,2017,0.018391,none
233,39.124352,117.3461,33.385555,120.125275,2017,0.572414,bth
233,27.91222,120.851898,24.204142,109.398889,2017,0.324138,none
233,35.116669,111.039719,30.2295,120.434402,2017,0.135632,none
233,33.385555,120.125275,39.124352,117.3461,2017,0.147126,yrd
232,38.96566,121.538597,35.29364,116.353255,2017,0.441379,none
232,45.623402,126.250298,52.918043,122.432117,2017,0.452874,none
232,35.046112,118.411667,38.96566,121.538597,2017,0.126437,none
232,40.084152,116.592735,32.879154,115.740674,2017,0.31954,bth
232,29.826679,121.461899,18.302891,109.412201,2017,0.365517,yrd
232,40.084152,116.592735,42.032771,125.790631,2017,0.887356,bth
232,18.302891,109.412201,29.826679,121.461899,2017,0.335632,none
232,42.032771,125.790631,40.084152,116.592735,2017,0.018391,none
232,35.116669,111.039719,43.907101,87.474243,2017,0.135632,none
231,38.96566,121.538597,46.748684,125.139725,2017,0.441379,none
231,46.748684,125.139725,38.96566,121.538597,2017,0.050575,none
231,40.084152,116.592735,47.24241,123.924645,2017,0.31954,bth
231,38.274376,114.694427,32.563057,119.718887,2017,0.337931,bth
230,24.794776,118.593069,18.302891,109.412201,2017,0.206897,none
230,26.538521,106.800697,31.428986,104.743592,2017,0.471264,none
230,31.428986,104.743592,26.538521,106.800697,2017,0.193103,none
230,47.24241,123.924645,40.084152,116.592735,2017,0.03908,none
230,41.639839,123.483398,35.116669,111.039719,2017,0.445977,none
230,18.302891,109.412201,24.794776,118.593069,2017,0.335632,none
230,35.116669,111.039719,41.639839,123.483398,2017,0.135632,none
230,32.563057,119.718887,38.274376,114.694427,2017,0.137931,yrd
229,32.879154,115.740674,40.084152,116.592735,2017,0.078161,none
229,49.209334,119.830223,47.869621,122.768601,2017,0.14023,none
229,38.322769,106.393303,41.127163,113.117591,2017,0.331034,none
229,25.101944,102.929169,28.91888,111.640198,2017,0.641379,none
229,40.084152,116.592735,36.247454,113.131759,2017,0.887356,bth
229,29.730427,118.261088,40.084152,116.592735,2017,0.096552,none
228,28.91888,111.640198,25.101944,102.929169,2017,0.082759,none
228,28.91888,111.640198,31.196099,121.339766,2017,0.082759,none
228,36.247454,113.131759,40.084152,116.592735,2017,0.082759,none
228,32.879154,115.740674,22.63925,113.8106,2017,0.078161,none
228,31.196099,121.339766,28.91888,111.640198,2017,0.358621,yrd
228,29.344563,120.028809,29.71921,106.641602,2017,0.087356,yrd
228,21.214439,110.358299,22.00666,113.376297,2017,0.154023,none
227,29.71921,106.641602,29.344563,120.028809,2017,0.696552,none
227,38.96566,121.538597,35.046112,118.411667,2017,0.441379,none
227,32.072922,120.975601,37.657223,120.987221,2017,0.172414,yrd
227,32.563057,119.718887,22.00666,113.376297,2017,0.137931,yrd
227,22.00666,113.376297,32.563057,119.718887,2017,0.289655,prd
226,45.623402,126.250298,49.569633,117.337784,2017,0.452874,none
226,24.794776,118.593069,34.052925,117.554077,2017,0.206897,none
226,49.569633,117.337784,45.623402,126.250298,2017,0.071264,none
226,22.63925,113.8106,32.879154,115.740674,2017,0.63908,prd
226,34.052925,117.554077,24.794776,118.593069,2017,0.156322,none
225,29.71921,106.641602,40.55999,109.996902,2017,0.696552,none
225,25.101944,102.929169,27.540396,100.759709,2017,0.641379,none
225,27.540396,100.759709,25.101944,102.929169,2017,0.013793,none
225,22.00666,113.376297,21.214439,110.358299,2017,0.289655,prd
224,41.263252,80.293103,34.519669,113.840797,2017,0.045977,none
224,34.519669,113.840797,41.263252,80.293103,2017,0.478161,none
224,30.57852,103.946999,27.882209,109.3144,2017,0.721839,none
224,39.541251,76.024599,34.438157,108.764819,2017,0.064368,none
224,37.657223,120.987221,32.072922,120.975601,2017,0.273563,none
223,31.91972,119.778603,25.935061,119.6632,2017,0.124138,yrd
223,40.084152,116.592735,40.062064,113.486564,2017,0.31954,bth
222,27.300278,105.301392,22.63925,113.8106,2017,0.117241,none
222,40.062064,113.486564,38.322769,106.393303,2017,0.105747,none
222,25.935061,119.6632,31.91972,119.778603,2017,0.374713,none
222,40.084152,116.592735,29.730427,118.261088,2017,0.31954,bth
222,38.274376,114.694427,33.788792,119.131102,2017,0.337931,bth
222,22.63925,113.8106,27.300278,105.301392,2017,0.63908,prd
221,40.55999,109.996902,29.71921,106.641602,2017,0.181609,none
221,23.392429,113.298698,32.591667,110.907776,2017,0.675862,prd
221,40.062064,113.486564,40.084152,116.592735,2017,0.105747,none
221,33.788792,119.131102,27.91222,120.851898,2017,0.170115,none
221,38.322769,106.393303,40.062064,113.486564,2017,0.331034,none
221,29.826679,121.461899,25.2181,110.039101,2017,0.365517,yrd
221,27.882209,109.3144,30.57852,103.946999,2017,0.126437,none
221,27.91222,120.851898,33.788792,119.131102,2017,0.324138,none
220,33.788792,119.131102,38.274376,114.694427,2017,0.170115,none
220,23.0497,114.607144,22.608259,108.172401,2017,0.137931,prd
220,30.738176,117.690942,25.101944,102.929169,2017,0.045977,yrd
220,36.51524,103.620697,29.826679,121.461899,2017,0.436782,none
220,29.826679,121.461899,36.51524,103.620697,2017,0.365517,yrd
220,36.857208,117.215897,30.738176,117.690942,2017,0.390805,none
220,32.591667,110.907776,23.392429,113.298698,2017,0.144828,none
219,28.865,115.900002,21.214439,110.358299,2017,0.324138,none
219,43.03159,89.102437,43.907101,87.474243,2017,0.05977,none
219,21.214439,110.358299,28.865,115.900002,2017,0.154023,none
218,27.300278,105.301392,31.196099,121.339766,2017,0.117241,none
218,28.196667,113.220833,35.046112,118.411667,2017,0.510345,none
218,32.388634,105.699621,30.2295,120.434402,2017,0.027586,none
218,31.986345,116.970474,23.5525,116.505836,2017,0.28046,yrd
218,30.2295,120.434402,32.388634,105.699621,2017,0.602299,yrd
218,33.131684,107.207614,30.793442,106.168002,2017,0.082759,none
218,25.2181,110.039101,29.826679,121.461899,2017,0.303448,none
217,35.046112,118.411667,28.196667,113.220833,2017,0.126437,none
217,23.5525,116.505836,31.986345,116.970474,2017,0.245977,none
217,36.857208,117.215897,23.0497,114.607144,2017,0.390805,none
216,30.57852,103.946999,30.580776,117.055412,2017,0.721839,none
216,28.865,115.900002,26.683332,100.25,2017,0.324138,none
216,26.683332,100.25,28.865,115.900002,2017,0.216092,none
216,24.399322,98.532412,29.71921,106.641602,2017,0.036782,none
216,31.196099,121.339766,27.300278,105.301392,2017,0.358621,yrd
215,29.71921,106.641602,24.399322,98.532412,2017,0.696552,none
215,22.608259,108.172401,23.0497,114.607144,2017,0.4,none
214,30.580776,117.055412,30.57852,103.946999,2017,0.05977,none
214,29.101431,110.447943,36.266102,120.374397,2017,0.154023,none
214,23.0497,114.607144,36.857208,117.215897,2017,0.137931,prd
214,31.196099,121.339766,19.934851,110.4589,2017,0.358621,yrd
214,22.63925,113.8106,28.376586,117.968625,2017,0.63908,prd
213,29.71921,106.641602,39.495789,109.867412,2017,0.696552,none
213,28.196667,113.220833,32.563057,119.718887,2017,0.510345,none
213,39.495789,109.867412,29.71921,106.641602,2017,0.165517,none
213,28.376586,117.968625,36.266102,120.374397,2017,0.041379,none
213,36.266102,120.374397,28.376586,117.968625,2017,0.445977,none
212,31.428986,104.743592,37.746891,112.628403,2017,0.193103,none
212,28.376586,117.968625,22.63925,113.8106,2017,0.041379,none
212,36.266102,120.374397,29.101431,110.447943,2017,0.445977,none
212,29.730427,118.261088,36.266102,120.374397,2017,0.096552,none
212,37.746891,112.628403,31.428986,104.743592,2017,0.328736,none
211,30.57852,103.946999,22.79102,100.96042,2017,0.721839,none
211,45.623402,126.250298,35.116669,111.039719,2017,0.452874,none
211,22.79102,100.96042,30.57852,103.946999,2017,0.022989,none
211,18.302891,109.412201,35.116669,111.039719,2017,0.335632,none
211,35.116669,111.039719,45.623402,126.250298,2017,0.135632,none
211,35.116669,111.039719,18.302891,109.412201,2017,0.135632,none
211,32.563057,119.718887,28.196667,113.220833,2017,0.137931,yrd
210,36.131668,111.658058,30.783751,114.208099,2017,0.073563,none
210,36.266102,120.374397,29.730427,118.261088,2017,0.445977,none
210,34.438157,108.764819,27.882209,109.3144,2017,0.770115,none
209,25.082371,104.962212,30.783751,114.208099,2017,0.078161,none
209,27.300278,105.301392,31.742041,118.862,2017,0.117241,none
209,30.2295,120.434402,43.55666,122.199699,2017,0.602299,yrd
209,25.673066,116.751646,31.14337,121.805199,2017,0.027586,none
209,31.742041,118.862,27.300278,105.301392,2017,0.43908,yrd
209,40.084152,116.592735,36.131668,111.658058,2017,0.887356,bth
209,41.639839,123.483398,46.200408,122.007318,2017,0.445977,none
209,27.91222,120.851898,27.807451,107.250743,2017,0.324138,none
209,30.783751,114.208099,25.082371,104.962212,2017,0.425287,none
209,30.783751,114.208099,36.131668,111.658058,2017,0.425287,none
209,27.807451,107.250743,27.91222,120.851898,2017,0.172414,none
208,26.721945,112.618057,18.302891,109.412201,2017,0.11954,none
208,26.721945,112.618057,34.438157,108.764819,2017,0.11954,none
208,45.623402,126.250298,36.525322,102.037537,2017,0.452874,none
208,29.336129,117.181706,23.392429,113.298698,2017,0.055172,none
208,36.51524,103.620697,37.684589,111.148478,2017,0.436782,none
208,37.684589,111.148478,36.51524,103.620697,2017,0.064368,none
208,34.571659,118.873596,30.57852,103.946999,2017,0.14023,none
208,31.14337,121.805199,25.673066,116.751646,2017,0.772414,yrd
208,31.14337,121.805199,37.684589,111.148478,2017,0.772414,yrd
208,18.302891,109.412201,26.721945,112.618057,2017,0.335632,none
208,24.939379,98.482025,31.742041,118.862,2017,0.055172,none
208,27.882209,109.3144,38.274376,114.694427,2017,0.126437,none
208,34.438157,108.764819,26.721945,112.618057,2017,0.770115,none
208,36.525322,102.037537,45.623402,126.250298,2017,0.257471,none
207,23.392429,113.298698,29.336129,117.181706,2017,0.675862,prd
207,23.392429,113.298698,35.402879,119.331808,2017,0.675862,prd
207,30.57852,103.946999,34.571659,118.873596,2017,0.721839,none
207,19.934851,110.4589,32.879154,115.740674,2017,0.526437,none
207,45.623402,126.250298,35.402879,119.331808,2017,0.452874,none
207,30.738176,117.690942,36.857208,117.215897,2017,0.045977,yrd
207,25.101944,102.929169,30.580776,117.055412,2017,0.641379,none
207,25.101944,102.929169,35.29364,116.353255,2017,0.641379,none
207,25.101944,102.929169,30.738176,117.690942,2017,0.641379,none
207,37.684589,111.148478,31.14337,121.805199,2017,0.064368,none
207,34.571659,118.873596,22.63925,113.8106,2017,0.14023,none
207,35.402879,119.331808,23.392429,113.298698,2017,0.078161,none
207,35.402879,119.331808,45.623402,126.250298,2017,0.078161,none
207,22.63925,113.8106,34.571659,118.873596,2017,0.63908,prd
207,27.882209,109.3144,34.438157,108.764819,2017,0.126437,none
207,43.55666,122.199699,30.2295,120.434402,2017,0.078161,none
207,22.00666,113.376297,24.268999,116.103996,2017,0.289655,prd
206,30.580776,117.055412,29.826679,121.461899,2017,0.05977,none
206,39.667458,119.067308,30.57852,103.946999,2017,0.055172,bth
206,39.667458,119.067308,45.623402,126.250298,2017,0.055172,bth
206,30.57852,103.946999,39.667458,119.067308,2017,0.721839,none
206,32.879154,115.740674,19.934851,110.4589,2017,0.078161,none
206,46.200408,122.007318,41.639839,123.483398,2017,0.05977,none
206,45.623402,126.250298,39.667458,119.067308,2017,0.452874,none
206,28.559344,121.430963,28.865,115.900002,2017,0.064368,yrd
206,35.29364,116.353255,25.101944,102.929169,2017,0.137931,none
206,28.865,115.900002,28.559344,121.430963,2017,0.324138,none
206,36.131668,111.658058,40.084152,116.592735,2017,0.073563,none
206,38.274376,114.694427,27.882209,109.3144,2017,0.337931,bth
206,29.730427,118.261088,29.71921,106.641602,2017,0.096552,none
205,41.106456,122.860605,23.392429,113.298698,2017,0.022989,none
205,30.580776,117.055412,25.101944,102.929169,2017,0.05977,none
205,23.392429,113.298698,41.106456,122.860605,2017,0.675862,prd
205,34.519669,113.840797,37.503772,118.79283,2017,0.478161,none
205,29.71921,106.641602,29.730427,118.261088,2017,0.696552,none
205,24.268999,116.103996,22.00666,113.376297,2017,0.068966,none
205,29.826679,121.461899,30.580776,117.055412,2017,0.365517,yrd
205,26.422368,117.840008,30.783751,114.208099,2017,0.027586,none
205,30.783751,114.208099,26.422368,117.840008,2017,0.425287,none
205,27.323463,103.757591,26.538521,106.800697,2017,0.045977,none
204,30.57852,103.946999,27.323463,103.757591,2017,0.721839,none
204,39.495789,109.867412,40.853503,111.826381,2017,0.165517,none
204,35.29364,116.353255,40.084152,116.592735,2017,0.137931,none
204,34.741112,112.388298,30.2295,120.434402,2017,0.126437,none
204,31.742041,118.862,39.667458,119.067308,2017,0.43908,yrd
204,31.14337,121.805199,38.599167,112.967781,2017,0.772414,yrd
204,22.63925,113.8106,29.730427,118.261088,2017,0.63908,prd
204,29.730427,118.261088,22.63925,113.8106,2017,0.096552,none
204,38.599167,112.967781,38.322769,106.393303,2017,0.110345,none
204,38.599167,112.967781,31.14337,121.805199,2017,0.110345,none
204,32.150551,112.290802,24.544029,118.127701,2017,0.142529,none
204,34.438157,108.764819,40.74646,114.955452,2017,0.770115,none
204,24.544029,118.127701,28.797781,104.550293,2017,0.436782,none
204,28.797781,104.550293,24.544029,118.127701,2017,0.091954,none
203,39.667458,119.067308,31.742041,118.862,2017,0.055172,bth
203,23.392429,113.298698,32.388634,105.699621,2017,0.675862,prd
203,30.57852,103.946999,30.556473,111.479942,2017,0.721839,none
203,40.025551,124.286598,31.14337,121.805199,2017,0.018391,none
203,37.503772,118.79283,34.519669,113.840797,2017,0.073563,none
203,32.388634,105.699621,23.392429,113.298698,2017,0.027586,none
203,38.322769,106.393303,38.599167,112.967781,2017,0.331034,none
203,30.783751,114.208099,27.807451,107.250743,2017,0.425287,none
203,24.544029,118.127701,32.150551,112.290802,2017,0.436782,none
202,34.519669,113.840797,38.358264,109.599254,2017,0.478161,none
202,43.996208,125.685303,27.91222,120.851898,2017,0.264368,none
202,24.801072,107.715025,25.2181,110.039101,2017,0.004598,none
202,40.853503,111.826381,39.495789,109.867412,2017,0.337931,none
202,30.2295,120.434402,34.741112,112.388298,2017,0.602299,yrd
202,25.2181,110.039101,24.801072,107.715025,2017,0.303448,none
202,31.742041,118.862,27.797072,114.315487,2017,0.43908,yrd
202,40.084152,116.592735,35.29364,116.353255,2017,0.887356,bth
202,40.084152,116.592735,41.618911,86.138043,2017,0.887356,bth
202,40.084152,116.592735,27.323463,103.757591,2017,0.887356,bth
202,31.14337,121.805199,40.025551,124.286598,2017,0.772414,yrd
202,38.358264,109.599254,34.519669,113.840797,2017,0.098851,none
202,27.91222,120.851898,43.996208,125.685303,2017,0.324138,none
202,34.438157,108.764819,29.336129,117.181706,2017,0.770115,none
202,40.74646,114.955452,34.438157,108.764819,2017,0.045977,bth
202,27.807451,107.250743,30.783751,114.208099,2017,0.172414,none
201,29.71921,106.641602,36.475595,109.476005,2017,0.696552,none
201,36.475595,109.476005,29.71921,106.641602,2017,0.050575,none
201,19.934851,110.4589,27.797072,114.315487,2017,0.526437,none
201,30.2295,120.434402,40.936111,121.276947,2017,0.602299,yrd
201,41.618911,86.138043,40.084152,116.592735,2017,0.101149,none
201,31.428986,104.743592,30.783751,114.208099,2017,0.193103,none
201,30.793442,106.168002,39.124352,117.3461,2017,0.087356,none
201,22.608259,108.172401,30.793442,106.168002,2017,0.4,none
201,32.98,112.610001,34.519669,113.840797,2017,0.087356,none
201,36.266102,120.374397,40.025551,124.286598,2017,0.445977,none
201,27.91222,120.851898,35.29364,116.353255,2017,0.324138,none
201,30.783751,114.208099,31.428986,104.743592,2017,0.425287,none
201,27.797072,114.315487,31.742041,118.862,2017,#N/A,none
201,30.556473,111.479942,30.57852,103.946999,2017,0.181609,none
200,41.263252,80.293103,29.71921,106.641602,2017,0.045977,none
200,27.300278,105.301392,21.972467,100.76475,2017,0.117241,none
200,29.71921,106.641602,41.263252,80.293103,2017,0.696552,none
200,30.57852,103.946999,24.939379,98.482025,2017,0.721839,none
200,40.025551,124.286598,36.266102,120.374397,2017,0.018391,none
200,37.503772,118.79283,34.438157,108.764819,2017,0.073563,none
200,21.972467,100.76475,27.300278,105.301392,2017,0.085057,none
200,35.29364,116.353255,27.91222,120.851898,2017,0.137931,none
200,40.936111,121.276947,30.2295,120.434402,2017,0.036782,none
200,26.972769,107.990529,25.935061,119.6632,2017,0.05977,none
200,31.428986,104.743592,25.2181,110.039101,2017,0.193103,none
200,30.793442,106.168002,22.608259,108.172401,2017,0.087356,none
200,24.939379,98.482025,30.57852,103.946999,2017,0.055172,none
200,43.55666,122.199699,43.996208,125.685303,2017,0.078161,none
200,39.124352,117.3461,30.793442,106.168002,2017,0.572414,bth
200,43.913873,115.966246,38.96566,121.538597,2017,0.025287,none
200,34.438157,108.764819,37.503772,118.79283,2017,0.770115,none
200,34.438157,108.764819,43.55666,122.199699,2017,0.770115,none
199,23.392429,113.298698,36.523888,114.43,2017,0.675862,prd
199,43.996208,125.685303,43.55666,122.199699,2017,0.264368,none
199,25.647097,100.320711,30.783751,114.208099,2017,0.11954,none
199,29.336129,117.181706,34.438157,108.764819,2017,0.055172,none
199,25.2181,110.039101,31.428986,104.743592,2017,0.303448,none
199,39.124352,117.3461,30.799679,108.426949,2017,0.572414,bth
199,27.323463,103.757591,40.084152,116.592735,2017,0.045977,none
198,26.25699,105.8774,26.683332,100.25,2017,0.055172,none
198,21.53944,109.2938,27.91222,120.851898,2017,0.151724,none
198,34.519669,113.840797,32.98,112.610001,2017,0.478161,none
198,29.71921,106.641602,32.98,112.610001,2017,0.696552,none
198,30.57852,103.946999,25.851667,114.776665,2017,0.721839,none
198,38.96566,121.538597,43.913873,115.966246,2017,0.441379,none
198,29.101431,110.447943,38.322769,106.393303,2017,0.154023,none
198,38.322769,106.393303,29.101431,110.447943,2017,0.331034,none
198,25.851667,114.776665,30.57852,103.946999,2017,0.124138,none
198,25.851667,114.776665,24.544029,118.127701,2017,0.124138,none
198,26.683332,100.25,26.25699,105.8774,2017,0.216092,none
198,31.742041,118.862,24.939379,98.482025,2017,0.43908,yrd
198,32.98,112.610001,29.71921,106.641602,2017,0.087356,none
198,43.55666,122.199699,34.438157,108.764819,2017,0.078161,none
198,27.91222,120.851898,21.53944,109.2938,2017,0.324138,none
198,30.799679,108.426949,39.124352,117.3461,2017,0.114943,none
198,24.544029,118.127701,25.851667,114.776665,2017,0.436782,none
198,27.797072,114.315487,19.934851,110.4589,2017,#N/A,none
197,26.25699,105.8774,34.438157,108.764819,2017,0.055172,none
197,29.71921,106.641602,26.534456,101.799265,2017,0.696552,none
197,36.523888,114.43,23.392429,113.298698,2017,0.078161,bth
197,45.296389,131.199125,41.639839,123.483398,2017,0.022989,none
197,41.639839,123.483398,45.296389,131.199125,2017,0.445977,none
197,32.150551,112.290802,29.71921,106.641602,2017,0.142529,none
196,25.647097,100.320711,39.124352,117.3461,2017,0.11954,none
196,40.163706,94.807859,36.525322,102.037537,2017,0.041379,none
196,25.101944,102.929169,38.599167,112.967781,2017,0.641379,none
196,34.438157,108.764819,30.799679,108.426949,2017,0.770115,none
196,36.525322,102.037537,40.163706,94.807859,2017,0.257471,none
195,34.519669,113.840797,42.885662,129.439362,2017,0.478161,none
195,29.71921,106.641602,32.150551,112.290802,2017,0.696552,none
195,40.163706,94.807859,39.861578,98.341392,2017,0.041379,none
195,29.932602,122.364994,25.935061,119.6632,2017,0.073563,yrd
195,25.101944,102.929169,36.247454,113.131759,2017,0.641379,none
195,29.29777,90.911942,36.51524,103.620697,2017,0.11954,none
195,29.29777,90.911942,28.797781,104.550293,2017,0.11954,none
195,40.084152,116.592735,27.882209,109.3144,2017,0.887356,bth
195,26.534456,101.799265,29.71921,106.641602,2017,0.027586,none
195,36.266102,120.374397,47.24241,123.924645,2017,0.445977,none
195,34.438157,108.764819,26.25699,105.8774,2017,0.770115,none
195,37.573264,105.158118,43.907101,87.474243,2017,0.022989,none
195,40.74646,114.955452,38.96566,121.538597,2017,0.045977,bth
194,36.247454,113.131759,25.101944,102.929169,2017,0.082759,none
194,29.71921,106.641602,33.131684,107.207614,2017,0.696552,none
194,38.96566,121.538597,40.74646,114.955452,2017,0.441379,none
194,39.861578,98.341392,40.163706,94.807859,2017,0.036782,none
194,26.602572,104.972842,25.935061,119.6632,2017,0.073563,none
194,26.602572,104.972842,25.101944,102.929169,2017,0.073563,none
194,47.24241,123.924645,36.266102,120.374397,2017,0.03908,none
194,40.084152,116.592735,38.358264,109.599254,2017,0.887356,bth
194,31.196099,121.339766,26.602572,104.972842,2017,0.358621,yrd
194,39.124352,117.3461,29.932602,122.364994,2017,0.572414,bth
194,38.358264,109.599254,40.084152,116.592735,2017,0.098851,none
194,30.783751,114.208099,25.647097,100.320711,2017,0.425287,none
194,30.799679,108.426949,24.544029,118.127701,2017,0.114943,none
194,28.797781,104.550293,30.2295,120.434402,2017,0.091954,none
194,42.885662,129.439362,34.519669,113.840797,2017,0.05977,none
193,25.935061,119.6632,29.932602,122.364994,2017,0.374713,none
193,30.2295,120.434402,28.797781,104.550293,2017,0.602299,yrd
193,33.131684,107.207614,29.71921,106.641602,2017,0.082759,none
193,35.29364,116.353255,40.540833,122.35833,2017,0.137931,none
193,41.639839,123.483398,42.071926,127.609218,2017,0.445977,none
193,43.907101,87.474243,37.573264,105.158118,2017,0.337931,none
193,38.599167,112.967781,25.101944,102.929169,2017,0.110345,none
193,34.438157,108.764819,35.802506,107.604593,2017,0.770115,none
