airport_name,rank,capacity,latitude,longitude,year,airport_code
运城张孝,63,2052654,35.116669,111.039719,2018,YCU
遵义新舟,64,2033587,27.59,106.999725,2018,WMT
包头二里半,65,2032157,40.55999,109.996902,2018,BAV
临沂沭埠岭,66,2006104,35.046112,118.411667,2018,LYI
惠州平潭,67,1879645,23.0497,114.607144,2018,HUZ
盐城南洋,68,1822173,33.385555,120.125275,2018,YNZ
德宏芒市,69,1813896,24.399322,98.532412,2018,LUM
大理,70,1776364,25.647097,100.320711,2018,DLU
库尔勒,71,1743761,41.618911,86.138043,2018,KRL
义乌,72,1635673,29.344563,120.028809,2018,YIW
赣州黄金,73,1625224,25.851667,114.776665,2018,KOW
赤峰玉龙,74,1572060,42.159704,118.846745,2018,CIF
淮安涟水,75,1516272,33.788792,119.131102,2018,HIA
连云港白塔埠,76,1516195,34.571659,118.873596,2018,LYG
延吉朝阳川,77,1513262,42.885662,129.439362,2018,YNJ
襄阳刘集,78,1406384,32.150551,112.290802,2018,XFN
柳州白莲,79,1347142,24.204142,109.398889,2018,LZH
伊宁,80,1332536,43.957321,81.33329,2018,YIN
洛阳北郊,81,1313764,34.741112,112.388298,2018,LYA
阿克苏温宿,82,1292215,41.263252,80.293103,2018,AKU
铜仁凤凰,83,1276640,27.882209,109.3144,2018,TEN
济宁曲阜,84,1221518,35.29364,116.353255,2018,JNG
和田,85,1217504,37.038007,79.868983,2018,HTN
毕节飞雄,86,1216557,27.300278,105.301392,2018,BFJ
舟山普陀山,87,1209675,29.932602,122.364994,2018,HSN
十堰武当山,88,1182546,32.591667,110.907776,2018,WDS
腾冲驼峰,89,1170230,24.939379,98.482025,2018,TCZ
兴义,90,1120857,25.082371,104.962212,2018,ACX
台州路桥,91,1112199,28.559344,121.430963,2018,HYN
恩施许家坪,92,1039311,30.320278,109.485001,2018,ENH
大同云冈,93,1016273,40.062064,113.486564,2018,DAT
保山云瑞,94,1016018,25.055182,99.16143,2018,BSD
遵义茅台,95,1005463,27.59,106.999725,2018,WMT
通辽,96,983058,43.55666,122.199699,2018,TGO
宜宾菜坝,97,974810,28.797781,104.550293,2018,YBP
南充高坪,98,942932,30.793442,106.168002,2018,NAO
牡丹江海浪,99,933716,44.52,129.559998,2018,MDG
南阳姜营,100,907505,32.98,112.610001,2018,NNY
日照山字河,101,901253,35.402879,119.331808,2018,RIZ
万州五桥,102,870042,30.799679,108.426949,2018,WXN
佳木斯东郊,103,865076,46.845709,130.470506,2018,JMU
大庆萨尔图,104,831589,46.748684,125.139725,2018,DQA
衡阳南岳,105,816232,26.721945,112.618057,2018,HNY
阜阳,106,799575,32.879154,115.740674,2018,FUG
邯郸,107,763938,36.523888,114.43,2018,HDG
黄山屯溪,108,761230,29.730427,118.261088,2018,TXN
敦煌,109,757672,40.163706,94.807859,2018,DNH
乌兰浩特义勒力特,110,737748,46.200408,122.007318,2018,HLH
常德桃花源,111,726357,28.91888,111.640198,2018,CGD
潍坊,112,724754,36.646822,119.122362,2018,WEF
东营胜利,113,691122,37.503772,118.79283,2018,DOY
长治王村,114,690257,36.247454,113.131759,2018,CIH
西昌青山,115,676804,27.983669,102.186692,2018,XIC
井冈山,116,658062,26.853279,114.742649,2018,JGS
武夷山,117,643017,27.698972,118.004959,2018,WUS
普洱思茅,118,639929,22.79102,100.96042,2018,SYM
宜春明月山,119,639834,27.803333,114.30806,2018,LDS
迪庆香格里拉,121,592253,27.789482,99.679921,2018,DIG
克拉玛依,122,590497,45.46725,84.956487,2018,KRY
唐山三女河,123,574333,39.720066,118.006926,2018,TVS
嘉峪关,124,561393,39.861578,98.341392,2018,JGN
琼海博鳌,125,550527,19.139692,110.457703,2018,BAR
白山长白山,126,549691,42.071926,127.609218,2018,NBS
景德镇罗家,127,513632,29.336129,117.181706,2018,JDZ
达州河市,128,513515,31.135012,107.426888,2018,DAX
梅县长岗岌,129,512504,24.268999,116.103996,2018,MXZ
怀化芷江,130,498341,27.442036,109.709861,2018,HJJ
汉中城固,131,494960,33.131684,107.207614,2018,HZG
林芝米林,132,484506,29.301565,94.336061,2018,LZY
乌海,133,481269,39.794299,106.805038,2018,WUA
安庆,134,477634,30.580776,117.055412,2018,AQG
邵阳武冈,135,469694,26.801329,110.645745,2018,WGN
池州九华山,136,450910,30.738176,117.690942,2018,JUH
安顺黄果树,137,441391,26.25699,105.8774,2018,AVA
临沧,138,440867,23.736707,100.02549,2018,LNJ
承德普宁,139,436893,41.122501,118.073891,2018,CDE
六盘水月照,140,430977,26.602572,104.972842,2018,LPF
满洲里西郊,141,428080,49.569633,117.337784,2018,NZH
庆阳,142,419674,35.802506,107.604593,2018,IQN
秦皇岛北戴河,143,414224,39.667458,119.067308,2018,SHP
黔江武陵山,144,409902,29.5175,108.82917,2018,JIQ
齐齐哈尔三家子,145,409783,47.24241,123.924645,2018,NDG
哈密,146,398645,42.843005,93.664048,2018,HMI
阿勒泰,147,397391,47.751758,88.0869,2018,AAT
乌兰察布集宁,148,395951,41.127163,113.117591,2018,UCB
临汾乔李,149,387321,36.131668,111.658058,2018,LFQ
张家口宁远,150,387230,40.74646,114.955452,2018,ZQZ
延安南泥湾,151,386548,36.475595,109.476005,2018,ENY
攀枝花保安营,152,385358,26.534456,101.799265,2018,PZI
上饶三清山,153,375030,28.376586,117.968625,2018,SQD
吕梁大武,154,367304,37.684589,111.148478,2018,LLV
巴彦淖尔天吉泰,155,352570,40.927157,107.744545,2018,RLK
昭通,156,346579,27.323463,103.757591,2018,ZAT
忻州五台山,157,327784,38.599167,112.967781,2018,WUT
昌都邦达,158,325065,30.548892,97.111194,2018,BPX
库车龟兹,159,321086,41.679452,82.875522,2018,KCA
玉树巴塘,160,302796,32.839466,97.037788,2018,YUS
营口兰旗,161,297963,40.540833,122.35833,2018,YKH
锦州锦州湾,162,294297,40.936111,121.276947,2018,JNZ
塔城,163,270128,46.67251,83.346901,2018,TCG
鞍山腾鳌,164,260922,41.106456,122.860605,2018,AOG
广元盘龙,165,255477,32.388634,105.699621,2018,GYS
衢州,166,251032,28.962971,118.901832,2018,JUZ
永州零陵,167,250102,26.338661,111.610046,2018,LLF
中卫香山,168,243519,37.573264,105.158118,2018,ZHY
稻城亚丁,169,242091,29.312192,100.063381,2018,DCY
泸州云龙,170,235360,29.030001,105.470001,2018,LZO
澜沧景迈,171,232793,22.41192,99.789519,2018,JMJ
固原六盘山,172,226235,36.078195,106.222016,2018,GYU
鸡西兴凯湖,173,215872,45.296389,131.199125,2018,JXA
莎车,174,212532,38.245878,77.062712,2018,QSZ
二连浩特赛乌素,175,205826,43.426714,112.099704,2018,ERL
连城冠豸山,176,205031,25.673066,116.751646,2018,LCX
三明沙县,177,204039,26.422368,117.840008,2018,SQJ
吐鲁番交河,178,193069,43.03159,89.102437,2018,TLQ
格尔木,179,183683,36.401596,94.788436,2018,GOQ
黔南州荔波,180,182668,25.447687,107.966151,2018,LLB
黑河,181,180905,50.179364,127.320183,2018,HEK
百色巴马,182,180801,23.718051,106.964852,2018,AEB
天水麦积山,183,179691,34.558077,105.864711,2018,THQ
张掖甘州,184,176848,38.805064,100.671783,2018,YZY
金昌金川,185,174000,38.541918,102.35054,2018,JIC
朝阳,186,172962,41.541983,120.44019,2018,CHG
石河子花园,187,169181,44.243677,85.895281,2018,SHF
博乐阿拉山口,188,168933,44.898289,82.303693,2018,BPL
阿拉善左旗巴彦浩特,189,165858,38.833507,105.668991,2018,AXF
沧源佤山,190,164598,23.264479,99.367726,2018,CWJ
宁蒗泸沽湖,191,163599,27.540396,100.759709,2018,NLH
伊春林都,192,162113,27.803333,114.30806,2018,LDS
文山普者黑,193,159749,23.556375,104.328079,2018,WNH
松原查干湖,194,159477,44.93954,124.557144,2018,YSQ
陇南成县,196,147216,33.787803,105.795013,2018,LNL
凯里黄平,197,141478,26.972769,107.990529,2018,KJH
扎兰屯成吉思汗,198,128618,47.869621,122.768601,2018,NZL
果洛机场,199,125139,34.419851,100.302977,2018,GMQ
甘南夏河,200,122024,34.82166,102.622647,2018,GXH
通化三源浦,201,116391,42.032771,125.790631,2018,TNH
佛山沙堤,202,109228,23.080913,113.075983,2018,FUO
海西德令哈,203,107354,37.129769,97.266855,2018,HXD
阿尔山伊尔施,204,103880,46.200408,122.007318,2018,YIE
信阳明港,205,93305,32.539168,114.083454,2018,XAI
霍林河机场,206,91923,45.48492,119.41546,2018,HUO
白城长安,207,86246,45.508143,123.026293,2018,DBC
甘孜康定,208,83584,30.140162,101.741137,2018,KGT
丹东浪头,209,83241,40.025551,124.286598,2018,DDG
建三江湿地,210,82449,47.111009,132.672883,2018,JSJ
那拉提,211,82057,43.433139,83.380912,2018,NLT
日喀则,212,81349,29.348303,89.313836,2018,RKZ
漠河古莲,213,80735,52.918043,122.432117,2018,OHE
海西花土沟,214,77077,37.129769,97.266855,2018,HTT
阿里昆莎,215,75028,32.099597,80.055558,2018,NGQ
且末,216,71450,38.144079,85.535451,2018,IQM
布尔津喀纳斯,217,66731,48.222971,87.000724,2018,KJI
抚远东极,218,58444,48.206004,134.371681,2018,FYJ
三沙永兴,219,58271,16.829044,112.34076,2018,XYI
黎平,220,50747,26.318645,109.155032,2018,HZH
五大连池德都,221,39673,48.447837,126.132337,2018,DTU
若羌楼兰,222,35539,38.973102,88.01569,2018,RQA
阿坝红原,223,28250,32.526648,102.359218,2018,AHJ
富蕴可可托海,224,27638,47.751758,88.0869,2018,FYN
河池金城江,225,22446,24.801072,107.715025,2018,HCJ
九寨黄龙,226,21538,32.851353,103.685263,2018,JZH
额济纳旗桃来,227,21249,42.014143,101.002862,2018,EJN
神农架红坪,228,20321,31.635114,110.344673,2018,HPG
祁连机场,229,13137,38.013309,100.651566,2018,HBQ
阿拉善右旗巴丹吉林,230,12540,39.225406,101.546915,2018,RHT
长海大长山岛,231,2720,39.267495,122.671891,2018,CNI
岳阳三荷,232,1469,29.310258,113.280938,2018,YYA
图木舒克唐王城,233,887,39.874877,79.0841,2018,TWC
汕头外砂,48,1266407,23.425758,116.505836,2009,SWA
海拉尔东山,60,532463,49.209297,119.830223,2009,HLD
万县五桥,87,209154,30.799108,108.426949,2009,WXN
锡林浩特,104,131786,43.914723,115.966246,2009,XIL
安康,164,2854,32.705176,108.937223,2009,AKA
汕头外砂,47,1727934,23.425758,116.505836,2010,SWA
海拉尔东山,64,608804,49.209297,119.830223,2010,HLD
万县五桥,92,244045,30.799108,108.426949,2010,WXN
锡林浩特,98,201251,43.914723,115.966246,2010,XIL
二连浩特赛乌苏,145,47005,43.426714,112.099704,2010,ERL
安康,172,1844,32.705176,108.937223,2010,AKA
黔江舟白,173,1258,29.51244,108.82917,2010,JIQ
海拉尔东山,62,713037,49.209297,119.830223,2011,HLD
锡林浩特,93,258918,43.914723,115.966246,2011,XIL
万县五桥,94,251169,30.799108,108.426949,2011,WXN
二连浩特赛乌苏,138,79725,43.426714,112.099704,2011,ERL
黔江舟白,161,21686,29.51244,108.835761,2011,#N/A
海拉尔东山,57,1011775,49.209297,119.830223,2012,HLD
锡林浩特,92,361245,43.914723,115.966246,2012,XIL
万县五桥,105,278409,30.799108,108.426949,2012,WXN
二连浩特赛乌苏,139,104650,43.426714,112.099704,2012,ERL
加格达奇机场,166,23428,50.374258,124.124526,2012,JGD
海拉尔东山,53,1287483,49.209297,119.830223,2013,HLD
锡林浩特,91,465949,43.914723,115.966246,2013,XIL
万县五桥,107,318835,30.799108,108.426949,2013,WXN
加格达奇机场,145,101864,50.374258,124.124526,2013,JGD
二连浩特赛乌苏,148,98102,43.426714,112.099704,2013,ERL
海拉尔东山,53,1494499,49.209297,119.830223,2014,HLD
锡林浩特,104,421141,43.914723,115.966246,2014,XIL
万县五桥,112,348702,30.799108,108.426949,2014,WXN
加格达奇,154,117963,50.374258,124.124526,2014,JGD
吕梁,159,101729,37.684589,111.148478,2014,LLV
二连浩特赛乌苏,166,88088,43.426714,112.099704,2014,ERL
锡林浩特,105,484643,43.914723,115.966246,2015,XIL
加格达奇,157,132394,50.374258,124.124526,2015,JGD
锡林浩特,97,582194,43.914723,115.966246,2016,XIL
加格达奇,168,132221,50.374258,124.124526,2016,JGD
锡林浩特,104,648455,43.914723,115.966246,2017,XIL
加格达奇,178,147417,50.374258,124.124526,2017,JGD
锡林浩特,120,622849,43.914723,115.966246,2018,XIL
加格达奇,195,156084,50.374258,124.124526,2018,JGD
